date,symbol,open,high,low,close,volume
2020-03-09,SPY,233.31,235.18,232.99,234.81,3941556
2020-03-10,SPY,231.59,232.8,231.44,231.89,2983473
2020-03-11,SPY,224.52,225.25,222.51,223.99,2937084
2020-03-12,SPY,222.92,224.0,218.71,222.61,6172822
2020-03-13,SPY,218.94,219.97,218.94,219.8,2865460
2020-03-16,SPY,212.29,214.25,209.4,212.4,6357073
2020-03-17,SPY,211.4,213.71,211.12,213.42,19230968
2020-03-18,SPY,215.23,216.04,213.86,214.19,2197271
2020-03-19,SPY,217.66,223.27,216.59,217.97,3188200
2020-03-20,SPY,214.48,214.72,213.84,214.41,3001468
2020-03-23,SPY,210.0,211.63,208.93,209.37,2837691
2020-03-24,SPY,207.47,208.35,207.18,208.2,1951800
2020-03-25,SPY,209.85,210.11,207.18,208.03,2449265
2020-03-26,SPY,212.2,213.84,209.83,211.01,5627379
2020-03-27,SPY,214.29,217.39,212.75,215.58,3749893
2020-03-30,SPY,219.02,221.13,216.08,219.61,2326863
2020-03-31,SPY,220.89,222.9,220.44,220.63,6765202
2020-04-01,SPY,222.64,226.78,221.6,223.39,3876490
2020-04-02,SPY,221.97,223.36,219.9,221.36,1183781
2020-04-03,SPY,220.95,222.37,220.91,222.03,5571505
2020-04-06,SPY,219.72,220.12,217.93,218.17,2304201
2020-04-07,SPY,217.67,219.29,217.03,218.48,3469757
2020-04-08,SPY,218.4,220.22,217.52,218.88,3780287
2020-04-09,SPY,223.57,225.18,223.01,224.65,11858164
2020-04-10,SPY,224.92,224.97,223.67,223.99,4243607
2020-04-13,SPY,223.21,227.07,220.02,224.4,3388199
2020-04-14,SPY,226.25,227.27,224.41,225.31,4408643
2020-04-15,SPY,224.11,226.13,223.59,223.89,2848351
2020-04-16,SPY,221.94,223.01,219.31,221.31,2701889
2020-04-17,SPY,225.72,227.34,225.13,225.73,2142071
2020-04-20,SPY,223.56,223.6,222.35,222.52,2289625
2020-04-21,SPY,218.82,219.25,218.14,218.2,4081572
2020-04-22,SPY,221.51,221.93,220.28,220.53,6488685
2020-04-23,SPY,226.71,227.33,224.24,224.47,4643622
2020-04-24,SPY,223.15,223.26,222.88,223.07,6715643
2020-04-27,SPY,223.46,225.61,219.29,221.72,2570501
2020-04-28,SPY,222.1,223.22,222.01,222.77,5863705
2020-04-29,SPY,220.26,220.94,219.9,220.52,2343368
2020-04-30,SPY,218.21,218.85,217.89,218.04,1871851
2020-05-01,SPY,220.81,223.0,216.42,221.03,3712453
2020-05-04,SPY,222.77,223.56,222.1,223.15,4710842
2020-05-05,SPY,230.3,230.62,226.88,227.65,2873320
2020-05-06,SPY,222.44,223.77,221.44,223.49,5194377
2020-05-07,SPY,221.86,222.33,221.68,221.91,2255670
2020-05-08,SPY,223.56,223.87,222.84,222.96,3488078
2020-05-11,SPY,219.5,221.67,218.43,219.98,4462918
2020-05-12,SPY,223.28,224.49,221.21,222.2,1273361
2020-05-13,SPY,225.78,227.24,225.74,226.4,2302051
2020-05-14,SPY,225.28,225.78,224.15,224.53,10231190
2020-05-15,SPY,222.97,224.78,222.94,224.77,2308770
2020-05-18,SPY,228.76,229.88,228.73,229.79,5948922
2020-05-19,SPY,236.56,239.78,235.2,236.11,2622708
2020-05-20,SPY,237.7,240.55,236.98,238.87,3250795
2020-05-21,SPY,241.29,242.44,240.68,241.11,5549605
2020-05-22,SPY,238.57,238.85,238.0,238.15,2289525
2020-05-25,SPY,239.35,240.76,238.91,239.55,2268348
2020-05-26,SPY,241.64,242.17,241.14,241.67,5732076
2020-05-27,SPY,240.58,243.33,240.18,241.03,3815725
2020-05-28,SPY,238.21,239.66,237.58,239.0,1985305
2020-05-29,SPY,236.24,237.56,233.07,234.52,1970955
2020-06-01,SPY,226.46,231.19,224.28,228.53,2442179
2020-06-02,SPY,220.85,222.13,220.7,221.96,2578593
2020-06-03,SPY,225.55,228.09,221.27,224.0,3326965
2020-06-04,SPY,224.72,225.2,222.15,224.61,2645123
2020-06-05,SPY,221.6,223.28,221.56,223.09,4735427
2020-06-08,SPY,221.63,222.24,221.01,222.1,2257541
2020-06-09,SPY,224.17,224.76,222.65,222.91,3513456
2020-06-10,SPY,223.02,225.82,219.91,222.47,1427874
2020-06-11,SPY,219.31,219.33,214.07,218.11,4174175
2020-06-12,SPY,219.73,221.45,219.66,221.2,1881953
2020-06-15,SPY,221.01,222.38,220.95,222.32,2697100
2020-06-16,SPY,222.67,223.36,222.65,223.32,2564065
2020-06-17,SPY,229.32,229.64,225.15,226.24,4428996
2020-06-18,SPY,223.34,224.33,222.84,223.59,4353086
2020-06-19,SPY,226.67,228.89,226.47,227.77,1732187
2020-06-22,SPY,226.76,227.51,226.66,227.41,3377855
2020-06-23,SPY,230.78,232.26,230.38,230.55,2114132
2020-06-24,SPY,233.47,234.93,231.08,233.21,2456565
2020-06-25,SPY,230.13,230.4,228.51,229.69,7080370
2020-06-26,SPY,230.87,233.61,228.4,231.54,3344456
2020-06-29,SPY,230.87,233.04,230.54,232.79,1980674
2020-06-30,SPY,231.8,236.82,229.63,233.01,2463486
2020-07-01,SPY,232.46,233.13,231.82,232.8,2616442
2020-07-02,SPY,231.5,232.83,231.03,232.61,1134172
2020-07-03,SPY,235.12,235.59,235.1,235.57,2990676
2020-07-06,SPY,236.91,240.76,233.79,237.73,872926
2020-07-07,SPY,236.42,239.78,234.62,237.95,4089553
2020-07-08,SPY,233.16,233.35,232.67,232.75,3222634
2020-07-09,SPY,235.5,236.04,234.52,234.59,1914885
2020-07-10,SPY,235.94,237.41,235.25,237.25,2142833
2020-07-13,SPY,244.46,245.61,244.36,245.56,3213622
2020-07-14,SPY,250.88,251.23,248.95,249.64,5083411
2020-07-15,SPY,243.21,244.41,242.01,242.66,5095943
2020-07-16,SPY,244.09,244.31,242.44,243.06,5488647
2020-07-17,SPY,249.45,250.03,249.42,249.79,2619951
2020-07-20,SPY,250.27,253.8,249.88,252.25,3014760
2020-07-21,SPY,253.54,254.4,253.14,253.62,4981574
2020-07-22,SPY,256.98,257.17,256.97,257.17,1479506
2020-07-23,SPY,255.56,257.09,254.74,254.9,2405011
2020-07-24,SPY,256.64,257.16,256.0,256.85,3068308
2020-07-27,SPY,256.22,256.71,255.79,256.02,7050216
2020-07-28,SPY,257.44,257.81,255.71,256.07,4763170
2020-07-29,SPY,258.85,259.92,258.79,259.38,4170224
2020-07-30,SPY,256.37,256.44,255.54,255.9,5681088
2020-07-31,SPY,260.91,261.01,260.44,260.98,4032892
2020-08-03,SPY,262.16,263.52,257.27,259.45,5947891
2020-08-04,SPY,261.96,263.03,260.13,260.6,3473883
2020-08-05,SPY,256.72,256.82,254.95,255.25,5395817
2020-08-06,SPY,260.36,260.46,257.71,258.13,2737648
2020-08-07,SPY,262.86,264.3,262.01,263.86,4887980
2020-08-10,SPY,263.76,264.72,261.69,261.96,3341334
2020-08-11,SPY,257.84,259.05,256.84,257.73,4373182
2020-08-12,SPY,256.54,259.43,256.1,258.93,2209053
2020-08-13,SPY,262.09,265.16,261.94,264.71,3100707
2020-08-14,SPY,258.82,259.81,258.79,259.09,3700654
2020-08-17,SPY,256.79,257.52,254.86,254.92,5048308
2020-08-18,SPY,255.84,257.86,252.31,253.31,5894412
2020-08-19,SPY,249.82,251.52,248.95,250.32,2589728
2020-08-20,SPY,247.83,248.57,246.92,247.37,4351269
2020-08-21,SPY,240.88,242.2,238.56,239.73,2392918
2020-08-24,SPY,241.94,244.98,240.82,241.97,3240894
2020-08-25,SPY,242.33,243.42,242.23,243.32,2284884
2020-08-26,SPY,239.9,242.78,236.28,237.24,1895483
2020-08-27,SPY,242.95,243.39,242.24,242.54,10222790
2020-08-28,SPY,247.61,248.99,247.4,248.78,2036596
2020-08-31,SPY,245.23,247.93,244.92,246.1,3813700
2020-09-01,SPY,250.65,251.12,249.26,250.53,3702304
2020-09-02,SPY,248.58,248.59,248.44,248.5,2618437
2020-09-03,SPY,247.89,251.93,245.58,249.3,3205277
2020-09-04,SPY,245.42,246.37,245.25,246.3,4847010
2020-09-07,SPY,253.72,257.95,249.05,254.6,1801228
2020-09-08,SPY,255.62,255.93,253.29,253.6,3015097
2020-09-09,SPY,253.76,254.23,253.71,254.21,11188269
2020-09-10,SPY,252.94,253.07,251.69,251.71,5387771
2020-09-11,SPY,259.15,260.33,257.25,258.87,10953784
2020-09-14,SPY,267.38,269.42,262.69,266.32,2543119
2020-09-15,SPY,271.38,274.75,271.09,272.97,5769935
2020-09-16,SPY,278.41,279.59,273.9,277.02,3721042
2020-09-17,SPY,273.95,274.57,273.95,274.57,765692
2020-09-18,SPY,277.8,278.22,277.51,278.11,6909296
2020-09-21,SPY,275.31,278.24,275.19,278.22,2980420
2020-09-22,SPY,281.76,285.88,281.53,283.84,3051456
2020-09-23,SPY,288.3,292.95,287.87,288.73,4657851
2020-09-24,SPY,285.75,286.51,285.44,286.06,4624486
2020-09-25,SPY,292.34,293.56,289.63,290.27,3554796
2020-09-28,SPY,297.0,300.3,289.5,293.39,6755401
2020-09-29,SPY,281.59,282.11,281.27,281.33,2855297
2020-09-30,SPY,282.59,285.29,279.23,284.85,1980237
2020-10-01,SPY,285.21,287.3,280.83,283.15,2350766
2020-10-02,SPY,276.12,280.27,275.96,279.53,1419751
2020-10-05,SPY,277.18,277.71,275.98,276.13,4787648
2020-10-06,SPY,275.41,275.74,275.32,275.71,1415348
2020-10-07,SPY,277.8,278.18,277.74,277.83,5362279
2020-10-08,SPY,272.08,273.18,271.55,272.28,4749598
2020-10-09,SPY,273.25,273.85,273.08,273.19,1341484
2020-10-12,SPY,277.74,279.2,274.94,275.69,5755859
2020-10-13,SPY,282.97,284.14,282.94,283.53,1627053
2020-10-14,SPY,279.72,279.89,279.07,279.09,1689200
2020-10-15,SPY,278.65,278.78,276.79,277.77,4532296
2020-10-16,SPY,277.28,280.25,276.17,279.0,3076376
2020-10-19,SPY,286.01,286.16,283.28,283.94,3273050
2020-10-20,SPY,280.97,284.94,279.45,282.78,2673667
2020-10-21,SPY,288.81,289.71,287.74,288.01,1894064
2020-10-22,SPY,276.99,280.04,276.03,279.78,2514517
2020-10-23,SPY,276.75,277.13,273.96,274.66,2957286
2020-10-26,SPY,275.49,276.29,275.19,276.24,1671896
2020-10-27,SPY,268.31,271.21,266.14,270.53,1700698
2020-10-28,SPY,268.31,268.87,265.71,265.9,3315330
2020-10-29,SPY,259.94,265.43,254.52,263.93,2283383
2020-10-30,SPY,267.03,267.51,266.0,267.11,3564096
2020-11-02,SPY,259.82,260.26,258.92,259.65,3522587
2020-11-03,SPY,258.87,260.52,258.63,260.44,949582
2020-11-04,SPY,264.25,266.62,263.96,264.61,3907134
2020-11-05,SPY,264.46,265.84,260.28,263.97,1841971
2020-11-06,SPY,265.23,265.71,262.38,262.64,2709813
2020-11-09,SPY,265.17,267.81,260.34,264.35,1477053
2020-11-10,SPY,263.69,264.07,263.5,263.72,4440156
2020-11-11,SPY,268.67,270.45,267.04,269.36,2615914
2020-11-12,SPY,265.0,265.84,264.42,265.0,2928230
2020-11-13,SPY,264.44,266.44,264.41,264.93,2454624
2020-11-16,SPY,265.32,267.01,264.29,265.88,2495037
2020-11-17,SPY,263.79,266.19,261.6,264.5,2278277
2020-11-18,SPY,252.26,253.58,250.89,253.24,2302916
2020-11-19,SPY,253.77,256.47,251.6,252.76,6021542
2020-11-20,SPY,254.8,257.39,254.01,256.3,2409171
2020-11-23,SPY,260.07,260.14,258.65,259.41,2567423
2020-11-24,SPY,261.7,262.41,259.78,260.93,4345655
2020-11-25,SPY,257.08,260.44,253.54,256.76,1791848
2020-11-26,SPY,257.89,262.24,257.28,258.41,4930845
2020-11-27,SPY,256.42,258.04,254.57,256.32,3206825
2020-11-30,SPY,257.05,258.35,256.64,257.8,3498492
2020-12-01,SPY,258.34,258.75,258.34,258.4,2529185
2020-12-02,SPY,254.17,255.16,253.97,254.75,3534679
2020-12-03,SPY,252.59,255.89,250.3,251.46,4473564
2020-12-04,SPY,252.03,252.96,251.87,252.93,2167842
2020-12-07,SPY,253.96,256.36,250.87,252.22,2661034
2020-12-08,SPY,250.53,251.48,247.95,249.16,7202462
2020-12-09,SPY,246.22,247.46,244.19,245.84,4889212
2020-12-10,SPY,244.56,247.01,242.55,244.84,4910164
2020-12-11,SPY,249.91,250.76,249.61,250.72,3174074
2020-12-14,SPY,249.17,249.21,248.87,248.87,2014874
2020-12-15,SPY,249.98,250.54,244.47,248.94,3548402
2020-12-16,SPY,248.8,249.62,248.67,249.45,4382479
2020-12-17,SPY,245.78,246.76,244.74,245.34,2237234
2020-12-18,SPY,241.06,241.24,238.89,238.97,1167189
2020-12-21,SPY,233.01,237.68,228.27,235.41,9801488
2020-12-22,SPY,236.03,236.49,235.39,236.4,4283647
2020-12-23,SPY,236.53,237.56,236.44,236.83,6507350
2020-12-24,SPY,238.69,239.88,238.03,239.45,1990932
2020-12-25,SPY,240.89,241.15,239.74,239.91,7942250
2020-12-28,SPY,240.48,241.08,239.33,239.64,2083940
2020-12-29,SPY,239.35,240.29,236.54,237.59,1818736
2020-12-30,SPY,241.63,242.33,240.56,240.86,1996938
2020-12-31,SPY,236.65,238.27,236.26,237.66,4811843
2021-01-01,SPY,233.84,235.46,233.27,233.82,2922340
2021-01-04,SPY,237.11,239.66,234.2,235.92,5393480
2021-01-05,SPY,230.43,231.43,230.35,231.32,5725953
2021-01-06,SPY,238.8,239.84,238.66,239.82,2165085
2021-01-07,SPY,241.17,241.77,238.45,240.23,4971691
2021-01-08,SPY,243.36,243.67,240.84,241.6,3643561
2021-01-11,SPY,239.42,240.09,237.87,238.79,2045320
2021-01-12,SPY,239.85,240.06,237.59,237.78,1930747
2021-01-13,SPY,236.33,236.59,235.72,236.38,1857938
2021-01-14,SPY,235.08,236.53,234.28,234.58,2951281
2021-01-15,SPY,235.82,237.48,233.62,236.92,2591106
2021-01-18,SPY,235.6,235.88,235.26,235.44,5043832
2021-01-19,SPY,239.26,239.46,236.99,239.15,2335960
2021-01-20,SPY,249.53,250.17,248.27,248.82,3726314
2021-01-21,SPY,246.59,248.85,244.68,247.85,2307123
2021-01-22,SPY,247.63,249.16,247.32,248.54,4747586
2021-01-25,SPY,251.07,251.3,249.88,250.08,5932628
2021-01-26,SPY,256.72,257.66,256.57,257.0,2827061
2021-01-27,SPY,256.54,256.82,256.41,256.81,2916945
2021-01-28,SPY,255.1,256.0,253.52,253.74,2095398
2021-01-29,SPY,247.51,249.73,246.67,249.05,8262326
2021-02-01,SPY,249.91,254.94,247.35,248.96,6455178
2021-02-02,SPY,245.95,248.22,244.94,247.41,4004941
2021-02-03,SPY,254.59,257.92,252.18,254.99,8909228
2021-02-04,SPY,262.25,262.68,261.87,261.89,1449970
2021-02-05,SPY,258.38,258.41,257.93,257.95,4174830
2021-02-08,SPY,255.2,256.66,254.05,255.33,4283961
2021-02-09,SPY,255.46,258.01,252.55,255.74,3520738
2021-02-10,SPY,260.53,261.51,260.12,261.23,4542707
2021-02-11,SPY,262.53,265.0,260.35,261.58,3479456
2021-02-12,SPY,259.07,259.4,259.0,259.17,4228589
2021-02-15,SPY,259.29,261.09,256.32,259.08,4431732
2021-02-16,SPY,256.68,256.96,256.05,256.76,2902294
2021-02-17,SPY,257.77,259.68,257.43,259.21,4470361
2021-02-18,SPY,254.97,256.75,254.46,256.58,2668412
2021-02-19,SPY,257.62,258.17,253.12,254.75,3561284
2021-02-22,SPY,257.32,259.41,257.12,259.32,3425247
2021-02-23,SPY,256.89,258.0,252.23,256.46,2447234
2021-02-24,SPY,250.2,256.46,247.26,251.02,1865537
2021-02-25,SPY,248.4,252.55,247.95,251.5,3849080
2021-02-26,SPY,251.83,254.57,249.12,250.27,5295928
2021-03-01,SPY,250.99,255.68,248.24,252.32,4531278
2021-03-02,SPY,253.95,254.88,253.43,253.64,6484606
2021-03-03,SPY,252.85,253.84,252.26,253.65,4509401
2021-03-04,SPY,251.93,256.37,250.85,253.54,3381282
2021-03-05,SPY,249.64,250.91,249.61,250.87,6765689
2021-03-08,SPY,252.0,256.22,248.7,251.31,4408525
2021-03-09,SPY,254.75,258.57,254.41,254.76,5645186
2021-03-10,SPY,250.71,251.21,250.69,251.17,1620693
2021-03-11,SPY,248.75,252.37,247.43,251.27,2926194
2021-03-12,SPY,255.49,256.69,252.97,255.31,6363034
2021-03-15,SPY,259.59,259.66,257.17,257.37,1984097
2021-03-16,SPY,261.48,263.36,260.12,262.56,5102337
2021-03-17,SPY,260.12,260.53,259.73,260.45,3890814
2021-03-18,SPY,252.62,255.31,250.03,253.43,1409537
2021-03-19,SPY,255.28,256.05,254.32,254.32,2648449
2021-03-22,SPY,256.81,257.72,253.9,255.83,6633705
2021-03-23,SPY,261.41,261.44,261.07,261.21,2180671
2021-03-24,SPY,264.79,267.42,264.26,265.99,3311175
2021-03-25,SPY,268.01,268.27,267.97,268.27,2188150
2021-03-26,SPY,271.13,271.57,271.06,271.48,2115358
2021-03-29,SPY,272.1,272.14,269.94,270.84,3730255
2021-03-30,SPY,267.8,268.42,262.74,266.02,4796964
2021-03-31,SPY,267.16,268.6,265.52,266.62,3369900
2021-04-01,SPY,271.42,271.42,270.65,270.69,8607449
2021-04-02,SPY,272.77,273.87,272.32,273.49,1932324
2021-04-05,SPY,277.63,279.92,273.79,277.04,8832099
2021-04-06,SPY,277.1,277.59,274.69,275.4,2875199
2021-04-07,SPY,272.97,276.26,269.82,274.45,4157554
2021-04-08,SPY,276.62,277.51,274.4,276.57,2502338
2021-04-09,SPY,272.26,274.45,272.05,274.44,4440854
2021-04-12,SPY,271.56,273.14,271.11,272.46,3167611
2021-04-13,SPY,276.02,276.36,273.27,273.81,6882864
2021-04-14,SPY,279.4,281.63,276.61,277.07,4473475
2021-04-15,SPY,277.97,278.09,276.24,276.38,4104916
2021-04-16,SPY,271.8,271.82,271.65,271.7,1981947
2021-04-19,SPY,267.14,269.55,266.81,268.84,2670799
2021-04-20,SPY,269.24,269.99,269.16,269.79,2023930
2021-04-21,SPY,271.7,272.8,270.03,270.7,5270819
2021-04-22,SPY,271.0,272.55,270.87,271.82,8804514
2021-04-23,SPY,271.26,276.37,267.25,274.08,3738725
2021-04-26,SPY,272.69,274.31,272.58,274.24,2038174
2021-04-27,SPY,277.89,277.96,275.24,275.47,4326806
2021-04-28,SPY,273.79,275.9,273.03,275.42,2195147
2021-04-29,SPY,280.42,282.94,277.35,280.3,3341384
2021-04-30,SPY,287.72,287.82,286.46,286.46,1755461
2021-05-03,SPY,281.66,282.86,280.4,281.5,1856227
2021-05-04,SPY,279.65,280.6,279.32,280.56,3726072
2021-05-05,SPY,281.29,282.9,279.4,280.84,8503272
2021-05-06,SPY,280.61,281.53,278.91,279.86,1403036
2021-05-07,SPY,286.23,287.61,286.01,287.52,3164167
2021-05-10,SPY,286.66,288.68,286.64,288.63,2387684
2021-05-11,SPY,287.71,288.2,284.72,285.29,8841921
2021-05-12,SPY,288.15,289.31,287.95,287.98,14055388
2021-05-13,SPY,289.32,290.59,288.43,289.3,6301788
2021-05-14,SPY,291.06,291.58,290.35,290.76,2634330
2021-05-17,SPY,295.91,299.71,294.77,298.79,2693695
2021-05-18,SPY,297.65,303.46,295.33,300.51,3044324
2021-05-19,SPY,298.58,301.28,298.28,299.3,1587290
2021-05-20,SPY,290.29,290.76,287.86,290.67,5539673
2021-05-21,SPY,288.39,290.56,286.8,290.09,6109491
2021-05-24,SPY,295.73,298.22,293.97,295.92,2030459
2021-05-25,SPY,295.0,296.36,294.93,295.66,2874258
2021-05-26,SPY,284.81,286.42,283.69,285.88,4446195
2021-05-27,SPY,283.63,285.41,282.83,283.88,3601037
2021-05-28,SPY,289.33,290.77,285.81,288.25,2284741
2021-05-31,SPY,291.35,291.68,287.61,290.76,4272876
2021-06-01,SPY,285.04,288.15,284.21,287.24,1464863
2021-06-02,SPY,285.22,285.46,283.8,284.95,1491306
2021-06-03,SPY,285.17,285.4,282.07,283.33,3589116
2021-06-04,SPY,281.19,283.81,278.43,280.66,5686804
2021-06-07,SPY,272.43,274.85,271.27,272.25,3271541
2021-06-08,SPY,275.43,278.52,269.85,275.51,3143303
2021-06-09,SPY,281.78,283.53,277.9,280.84,8820652
2021-06-10,SPY,274.57,275.12,273.98,274.58,2358763
2021-06-11,SPY,277.09,280.09,276.97,279.85,4483753
2021-06-14,SPY,278.3,279.98,277.3,279.55,1479111
2021-06-15,SPY,284.55,284.99,284.41,284.83,6791531
2021-06-16,SPY,284.69,288.47,278.71,285.13,1667153
2021-06-17,SPY,285.29,286.97,285.26,285.86,1944108
2021-06-18,SPY,285.39,288.53,284.6,287.6,1737891
2021-06-21,SPY,284.89,287.52,281.81,284.33,5882531
2021-06-22,SPY,288.44,289.7,288.24,289.57,9876826
2021-06-23,SPY,285.26,285.44,284.82,284.84,4196199
2021-06-24,SPY,280.95,283.9,279.71,283.27,1157969
2021-06-25,SPY,283.99,285.87,283.9,285.64,1850334
2021-06-28,SPY,283.87,284.85,283.5,283.6,1716339
2021-06-29,SPY,289.1,290.74,286.12,287.05,6176549
2021-06-30,SPY,292.95,296.38,292.48,293.12,3493551
2021-07-01,SPY,297.6,300.02,295.49,297.71,4328459
2021-07-02,SPY,290.32,291.4,288.75,289.22,3978301
2021-07-05,SPY,291.15,291.86,289.68,289.91,3013696
2021-07-06,SPY,290.97,295.48,290.64,294.53,4110304
2021-07-07,SPY,289.42,290.06,288.31,288.86,3860888
2021-07-08,SPY,290.98,292.65,290.76,292.14,4727086
2021-07-09,SPY,295.62,296.29,292.4,295.21,5106909
2021-07-12,SPY,289.56,290.51,289.55,289.99,1777273
2021-07-13,SPY,292.13,294.83,291.2,293.76,5168714
2021-07-14,SPY,294.43,298.35,293.29,295.11,4405155
2021-07-15,SPY,298.98,300.46,296.06,298.14,2320958
2021-07-16,SPY,294.57,294.61,290.71,293.96,4802015
2021-07-19,SPY,294.5,295.14,294.31,294.77,1889218
2021-07-20,SPY,288.99,289.36,286.8,287.38,2962977
2021-07-21,SPY,277.08,279.55,272.56,277.71,2894100
2021-07-22,SPY,277.08,279.83,276.74,278.43,4732482
2021-07-23,SPY,284.24,284.44,283.09,283.17,3046197
2021-07-26,SPY,282.09,291.23,280.21,284.39,11011683
2021-07-27,SPY,282.03,284.68,281.81,284.26,3581888
2021-07-28,SPY,283.87,284.77,281.86,283.6,3627560
2021-07-29,SPY,277.64,281.14,275.51,279.73,2315430
2021-07-30,SPY,279.62,280.79,277.15,278.94,4068674
2021-08-02,SPY,281.31,281.76,280.46,280.85,5718682
2021-08-03,SPY,278.75,279.4,278.38,279.15,2254712
2021-08-04,SPY,281.6,283.15,281.27,282.44,2809552
2021-08-05,SPY,282.36,283.6,282.04,283.41,3310086
2021-08-06,SPY,286.67,289.27,283.53,284.9,4431460
2021-08-09,SPY,288.73,288.84,288.57,288.84,3389518
2021-08-10,SPY,289.25,294.94,284.43,286.7,4209076
2021-08-11,SPY,288.36,289.68,288.35,289.68,4096665
2021-08-12,SPY,289.58,289.63,286.06,288.14,2226922
2021-08-13,SPY,290.88,292.83,288.75,289.75,3041419
2021-08-16,SPY,284.04,288.01,283.84,287.09,3065167
2021-08-17,SPY,282.77,283.91,281.26,283.31,3258025
2021-08-18,SPY,284.88,286.18,282.14,283.85,2775081
2021-08-19,SPY,275.92,277.47,275.69,275.96,1873196
2021-08-20,SPY,274.81,274.9,274.4,274.87,4917370
2021-08-23,SPY,267.04,268.91,266.4,268.39,9967294
2021-08-24,SPY,273.36,276.27,269.1,271.66,9624968
2021-08-25,SPY,276.26,277.52,274.36,276.07,8752512
2021-08-26,SPY,273.73,277.1,268.69,272.63,3808412
2021-08-27,SPY,273.8,275.99,273.79,274.52,8462384
2021-08-30,SPY,280.26,285.87,276.29,278.36,1728210
2021-08-31,SPY,283.14,284.03,281.67,282.27,1601808
2021-09-01,SPY,284.78,284.91,282.93,283.32,3025163
2021-09-02,SPY,283.64,287.01,283.43,286.58,5248681
2021-09-03,SPY,283.7,284.87,282.77,283.93,6838609
2021-09-06,SPY,284.84,285.01,284.38,284.43,1739407
2021-09-07,SPY,284.63,284.64,282.48,282.58,4050741
2021-09-08,SPY,278.25,280.0,275.4,279.61,2256334
2021-09-09,SPY,281.13,282.53,278.57,279.9,3519463
2021-09-10,SPY,280.95,281.91,278.83,281.5,6359747
2021-09-13,SPY,286.23,286.67,285.93,286.55,2338738
2021-09-14,SPY,287.73,290.06,287.07,287.84,2137282
2021-09-15,SPY,291.49,291.81,290.24,290.75,3694013
2021-09-16,SPY,294.75,294.8,293.48,293.75,5086304
2021-09-17,SPY,306.27,307.22,305.44,305.73,3673692
2021-09-20,SPY,296.53,298.18,294.7,297.59,3739019
2021-09-21,SPY,295.99,296.72,294.39,294.66,2040071
2021-09-22,SPY,300.29,302.78,299.46,301.33,2425913
2021-09-23,SPY,300.58,301.22,299.87,299.89,2320764
2021-09-24,SPY,302.7,304.07,302.63,304.02,3235131
2021-09-27,SPY,303.21,305.94,302.53,305.22,3738267
2021-09-28,SPY,314.79,315.4,314.26,315.01,4523068
2021-09-29,SPY,308.52,310.58,306.4,309.91,3614729
2021-09-30,SPY,314.05,316.02,313.37,315.75,4956125
2021-10-01,SPY,324.73,326.07,322.68,324.19,4968997
2021-10-04,SPY,321.7,321.77,319.21,319.42,3068408
2021-10-05,SPY,321.67,323.7,319.25,323.33,3856793
2021-10-06,SPY,317.44,320.69,314.94,318.81,2113230
2021-10-07,SPY,318.99,319.16,318.78,319.11,7105748
2021-10-08,SPY,317.95,318.42,317.77,318.04,1452276
2021-10-11,SPY,305.61,307.74,300.61,306.74,3984341
2021-10-12,SPY,308.63,309.09,308.59,308.84,6153193
2021-10-13,SPY,309.82,310.72,307.28,309.66,3989790
2021-10-14,SPY,319.43,319.78,316.36,316.69,968101
2021-10-15,SPY,319.82,319.89,319.52,319.75,3383137
2021-10-18,SPY,328.13,331.94,327.07,330.9,2184738
2021-10-19,SPY,332.57,333.33,330.69,331.59,4606924
2021-10-20,SPY,333.69,335.15,328.23,331.24,2943533
2021-10-21,SPY,332.04,332.1,330.07,330.48,6292736
2021-10-22,SPY,328.44,330.26,325.92,328.47,4502238
2021-10-25,SPY,317.05,318.56,316.46,317.76,5647122
2021-10-26,SPY,316.08,319.1,314.76,316.87,4909513
2021-10-27,SPY,309.7,310.01,304.82,307.2,2737908
2021-10-28,SPY,310.13,311.54,308.56,309.43,5904695
2021-10-29,SPY,303.53,303.91,301.73,303.83,4332553
2021-11-01,SPY,300.27,301.43,299.29,299.91,1911541
2021-11-02,SPY,297.97,299.65,294.94,297.05,1734919
2021-11-03,SPY,296.55,296.67,296.26,296.28,1863185
2021-11-04,SPY,298.13,302.8,296.1,296.46,3353178
2021-11-05,SPY,302.27,302.75,301.16,301.43,2000517
2021-11-08,SPY,298.57,299.28,298.23,298.97,5681584
2021-11-09,SPY,300.59,304.27,295.77,301.27,3659016
2021-11-10,SPY,312.42,316.13,308.61,313.77,1589106
2021-11-11,SPY,318.15,318.43,315.45,315.7,3731199
2021-11-12,SPY,313.01,315.44,312.99,315.0,2911089
2021-11-15,SPY,310.72,311.64,310.19,311.48,4606877
2021-11-16,SPY,310.17,310.93,310.01,310.73,1740901
2021-11-17,SPY,308.19,308.69,305.69,306.75,2729119
2021-11-18,SPY,308.06,313.98,307.49,308.14,3710186
2021-11-19,SPY,311.04,312.99,307.95,308.77,3162644
2021-11-22,SPY,302.75,302.8,298.87,298.91,2943312
2021-11-23,SPY,297.86,299.2,296.87,298.98,5051863
2021-11-24,SPY,303.44,304.21,303.11,303.95,4030323
2021-11-25,SPY,304.26,304.33,302.02,302.29,1738576
2021-11-26,SPY,298.16,299.91,297.68,299.48,4083240
2021-11-29,SPY,292.32,295.27,289.98,293.44,5310909
